SpellID,Name,Type,CastTime,Duration,RecastDelay,Damage,DamageType,Icon,ClientEffect
10515,"Withstand Blows",SavageCrushResistanceBuff,0.0,15,5,0.0,0,10515,10515
10516,"Endure Blows",SavageCrushResistanceBuff,0.0,15,5,0.0,0,10516,10516
10517,"Weather Blows",SavageCrushResistanceBuff,0.0,15,5,0.0,0,10517,10517
10518,"Ignore Blows",SavageCrushResistanceBuff,0.0,15,5,0.0,0,10518,10518
10519,"Deflect Lacerations",SavageSlashResistanceBuff,0.0,15,5,0.0,0,10519,10519
10520,"Bear Lacerations",SavageSlashResistanceBuff,0.0,15,5,0.0,0,10520,10520
10521,"Withstand Lacerations",SavageSlashResistanceBuff,0.0,15,5,0.0,0,10521,10521
10522,"Endure Lacerations",SavageSlashResistanceBuff,0.0,15,5,0.0,0,10522,10522
10523,"Weather Lacerations",SavageSlashResistanceBuff,0.0,15,5,0.0,0,10523,10523
10524,"Ignore Lacerations",SavageSlashResistanceBuff,0.0,15,5,0.0,0,10524,10524
10525,"Deflect Punctures",SavageThrustResistanceBuff,0.0,15,5,0.0,0,10525,10525
10526,"Bear Punctures",SavageThrustResistanceBuff,0.0,15,5,0.0,0,10526,10526
10527,"Withstand Punctures",SavageThrustResistanceBuff,0.0,15,5,0.0,0,10527,10527
10528,"Endure Punctures",SavageThrustResistanceBuff,0.0,15,5,0.0,0,10528,10528
10529,"Weather Punctures",SavageThrustResistanceBuff,0.0,15,5,0.0,0,10529,10529
10530,"Ignore Punctures",SavageThrustResistanceBuff,0.0,15,5,0.0,0,10530,10530
10531,"Passion of Kelgor",SavageCombatSpeedBuff,0.0,15,5,0.0,0,10531,10531
10532,"Drive of Kelgor",SavageCombatSpeedBuff,0.0,15,5,0.0,0,10532,10532
10533,"Mania of Kelgor",SavageCombatSpeedBuff,0.0,15,5,0.0,0,10533,10533
10534,"Fervor of Kelgor",SavageCombatSpeedBuff,0.0,15,5,0.0,0,10534,10534
10535,"Zeal of Kelgor",SavageCombatSpeedBuff,0.0,15,5,0.0,0,10535,10535
10536,"Brutal Blows",SavageDPSBuff,0.0,15,5,0.0,0,10536,10536
10537,"Fierce Blows",SavageDPSBuff,0.0,15,5,0.0,0,10537,10537
10538,"Relentless Blows",SavageDPSBuff,0.0,15,5,0.0,0,10538,10538
10539,"Feral Blows",SavageDPSBuff,0.0,15,5,0.0,0,10539,10539
10540,"Bestial Blows",SavageDPSBuff,0.0,15,5,0.0,0,10540,10540
10541,"Savage Blows",SavageDPSBuff,0.0,15,5,0.0,0,10541,10541
10542,"Kelgor's Gift",SavageEnduranceHeal,0.0,0,5,0.0,0,10542,10542
10543,"Kelgor's Boon",SavageEnduranceHeal,0.0,0,5,0.0,0,10543,10543
10544,"Kelgor's Reward",SavageEnduranceHeal,0.0,0,5,0.0,0,10544,10544
10545,"Irreverant Gesture",Taunt,2.0,0,0,0.0,10,10545,10545
10546,"Insulting Gesture",Taunt,2.0,0,0,0.0,10,10546,10546
10547,"Rude Gesture",Taunt,2.0,0,0,0.0,10,10547,10547
10548,"Infurating Gesture",Taunt,2.0,0,0,0.0,10,10548,10548
11001,"Grove's Protection",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11001,11001
11002,"Grove's Buffer",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11002,11002
11003,"Grove's Defense",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11003,11003
11004,"Grove's Guard",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11004,11004
11005,"Grove's Shield",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11005,11005
11006,"Grove's Refuge",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11006,11006
11007,"Grove's Armor",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11007,11007
11008,"Grove's Ward",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11008,11008
11009,"Grove's Sanctuary",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11009,11009
11010,"Grove's Aegis",BaseArmorFactorBuff,3.0,1200,0,0.0,0,11010,11010
11011,"Threshing the Chaff",Lifedrain,2.5,0,0,9.0,12,11011,11011
11012,"Natural Selection",Lifedrain,2.5,0,0,17.0,12,11012,11012
11013,"Culling the Weak",Lifedrain,2.5,0,0,25.0,12,11013,11013
11014,"Survival of the Fittest",Lifedrain,2.5,0,0,33.0,12,11014,11014
11015,"Strength of the Defender",Lifedrain,2.5,0,0,45.0,12,11015,11015
11016,"Right of Life",Lifedrain,2.5,0,0,61.0,12,11016,11016
11017,"Enemy's Debt",Lifedrain,2.5,0,0,80.0,12,11017,11017
11018,"Force of Nature",Lifedrain,2.5,0,0,104.0,12,11018,11018
11019,"Cycle of Life",Lifedrain,2.5,0,0,128.0,12,11019,11019
11020,"Cycle of Death",Lifedrain,2.5,0,0,164.0,12,11020,11020
11021,"Thorns of Retribution",DamageShield,4.0,1200,0,1.2,12,11021,11021
11022,"Grove's Anguish",DamageShield,4.0,1200,0,1.5,12,11022,11022
11023,"Wood's Vengeance",DamageShield,4.0,1200,0,1.9,12,11023,11023
11024,"Forest's Revenge",DamageShield,4.0,1200,0,2.5,12,11024,11024
11025,"Earthspirit's Ire",DamageShield,4.0,1200,0,3.3,12,11025,11025
11026,"Nature's Retaliation",DamageShield,4.0,1200,0,4.1,12,11026,11026
11027,"Nature's Heart of Wrath",DamageShield,4.0,1200,0,4.9,12,11027,11027
11101,"Spirit of Anger",DirectDamage,0.0,0,0,5.0,10,11130,11101
11102,"Spirit of Ire",DirectDamage,0.0,0,0,16.0,10,11131,11102
11103,"Spirit of Outrage",DirectDamage,0.0,0,0,31.0,10,11132,11103
11104,"Spirit of Aggravation",DirectDamage,0.0,0,0,41.0,10,11133,11104
11105,"Spirit of Enmity",DirectDamage,0.0,0,0,56.0,10,11134,11105
11106,"Spirit of Rage",DirectDamage,0.0,0,0,77.0,10,11135,11106
11107,"Spirit of Wrath",DirectDamage,0.0,0,0,102.0,10,11136,11107
11108,"Spirit of Fury",DirectDamage,0.0,0,0,137.0,10,11137,11108
11109,"Spirit of Vengeance",DirectDamage,0.0,0,0,183.0,10,11138,11109
11110,"Spirit of Hatred",DirectDamage,0.0,0,0,225.0,10,11139,11110
11111,"Circle of Anger",DirectDamage,0.0,0,0,51.0,10,11140,11111
11112,"Circle of Enmity",DirectDamage,0.0,0,0,72.0,10,11141,11112
11113,"Circle of Fury",DirectDamage,0.0,0,0,99.0,10,11142,11113
11114,"Circle of Wrath",DirectDamage,0.0,0,0,123.0,10,11143,11114
11115,"Circle of Rage",DirectDamage,0.0,0,0,151.0,10,11144,11115
11116,"Circle of Vengeance",DirectDamage,0.0,0,0,178.0,10,11145,11116
11117,"Tangler Sapling",SpeedDecrease,2.5,14,0,0.0,10,11146,11117
11118,"Tangler Youngling",SpeedDecrease,2.5,34,0,0.0,10,11147,11118
11119,"Tangler Youth",SpeedDecrease,2.5,45,0,0.0,10,11148,11119
11120,Tangler,SpeedDecrease,2.5,55,0,0.0,10,11149,11120
11121,"Aged Tangler",SpeedDecrease,2.5,65,0,0.0,10,11150,11121
11122,"Elder Tangler",SpeedDecrease,2.5,73,0,0.0,10,11151,11122
11123,"Forest's Servant",SummonAnimistPet,5.0,65535,0,-88.0,0,11123,11123
11124,"Forest's Companion",SummonAnimistPet,5.0,65535,0,-88.0,0,11124,11124
11125,"Forest's Compatriot",SummonAnimistPet,5.0,65535,0,-88.0,0,11125,11125
11126,"Forest's Aid",SummonAnimistPet,5.0,65535,0,-88.0,0,11126,11126
11127,"Forest's Sentry",SummonAnimistPet,5.0,65535,0,-88.0,0,11127,11127
11128,"Forest's Bulwark",SummonAnimistPet,5.0,65535,0,-88.0,0,11128,11128
11129,"Forest's Protector",SummonAnimistPet,5.0,65535,0,-88.0,0,11129,11129
11130,"Spirit of Anger",Bomber,3.0,20,0,50.0,10,11130,11101
11131,"Spirit of Ire",Bomber,3.0,20,0,50.0,10,11131,11102
11132,"Spirit of Outrage",Bomber,3.0,20,0,50.0,10,11132,11103
11133,"Spirit of Aggravation",Bomber,3.0,20,0,50.0,10,11133,11104
11134,"Spirit of Enmity",Bomber,3.0,20,0,50.0,10,11134,11105
11135,"Spirit of Rage",Bomber,3.0,20,0,50.0,10,11135,11106
11136,"Spirit of Wrath",Bomber,3.0,20,0,50.0,10,11136,11107
11137,"Spirit of Fury",Bomber,3.0,20,0,50.0,10,11137,11108
11138,"Spirit of Vengeance",Bomber,3.0,20,0,50.0,10,11138,11109
11139,"Spirit of Hatred",Bomber,3.0,20,0,50.0,10,11139,11110
11140,"Circle of Anger",Bomber,3.0,20,0,50.0,10,11140,11111
11141,"Circle of Enmity",Bomber,3.0,20,0,50.0,10,11141,11112
11142,"Circle of Fury",Bomber,3.0,20,0,50.0,10,11142,11113
11143,"Circle of Wrath",Bomber,3.0,20,0,50.0,10,11143,11114
11144,"Circle of Rage",Bomber,3.0,20,0,50.0,10,11144,11115
11145,"Circle of Vengeance",Bomber,3.0,20,0,50.0,10,11145,11116
11146,"Tangler Sapling",SummonAnimistFnF,5.0,120,0,-88.0,10,11146,11117
11147,"Tangler Youngling",SummonAnimistFnF,5.0,120,0,-88.0,10,11147,11118
11148,"Tangler Youth",SummonAnimistFnF,5.0,120,0,-88.0,10,11148,11119
11149,Tangler,SummonAnimistFnF,5.0,120,0,-88.0,10,11149,11120
11150,"Aged Tangler",SummonAnimistFnF,5.0,120,0,-88.0,10,11150,11121
11151,"Elder Tangler",SummonAnimistFnF,5.0,120,0,-88.0,10,11151,11122
11152,"Forest's Servant",DirectDamage,3.0,0,0,26.0,10,11123,11123
11153,"Forest's Companion",DirectDamage,3.0,0,0,46.0,10,11124,11124
11154,"Forest's Compatriot",DirectDamage,3.0,0,0,51.0,10,11125,11125
11155,"Forest's Aid",DirectDamage,3.0,0,0,87.0,10,11126,11126
11156,"Forest's Sentry",DirectDamage,3.0,0,0,112.0,10,11127,11127
11157,"Forest's Bulwark",DirectDamage,3.0,0,0,163.0,10,11128,11128
11158,"Forest's Protector",DirectDamage,3.0,0,0,204.0,10,11129,11129
11201,"Close Path",SpeedDecrease,0.0,7,20,0.0,14,11201,11201
11202,"Hide Path",SpeedDecrease,0.0,17,20,0.0,14,11202,11202
11203,"Conceal Path",SpeedDecrease,0.0,20,20,0.0,14,11203,11203
11204,"Obscure Path",SpeedDecrease,0.0,28,20,0.0,14,11204,11204
11205,"Disguise Path",SpeedDecrease,0.0,35,20,0.0,14,11205,11205
11206,"Veil Path",SpeedDecrease,0.0,49,20,0.0,14,11206,11206
11207,"Darken Path",SpeedDecrease,0.0,56,20,0.0,14,11207,11207
11208,"Mask Path",SpeedDecrease,0.0,70,20,0.0,14,11208,11208
11209,"Nature's Nausea",DamageOverTime,0.0,24,30,2.0,14,11209,11209
11210,"Nature's Ill",DamageOverTime,0.0,24,30,5.0,14,11210,11210
11211,"Nature's Rot",DamageOverTime,0.0,24,30,7.0,14,11211,11211
11212,"Nature's Decay",DamageOverTime,0.0,24,30,10.0,14,11212,11212
11213,"Nature's Toxin",DamageOverTime,0.0,24,30,12.0,14,11213,11213
11214,"Nature's Blight",DamageOverTime,0.0,24,30,14.0,14,11214,11214
11215,"Nature's Venom",DamageOverTime,0.0,24,30,17.0,14,11215,11215
11216,"Nature's Poison",DamageOverTime,0.0,24,30,20.0,14,11216,11216
11217,"Nature's Bane",DamageOverTime,0.0,24,30,23.0,14,11217,11217
11218,"Speed of Kudzu",CombatSpeedBuff,0.0,30,120,0.0,0,11218,11218
11219,"Rushing Kudzu",CombatSpeedBuff,0.0,30,120,0.0,0,11219,11219
11220,"Alacrity of Kudzu",CombatSpeedBuff,0.0,30,120,0.0,0,11220,11220
11221,"Haste of Kudzu",CombatSpeedBuff,0.0,30,120,0.0,0,11221,11221
11222,"Pace of Kudzu",CombatSpeedBuff,0.0,30,120,0.0,0,11222,11222
11223,"Celerity of Kudzu",CombatSpeedBuff,0.0,30,120,0.0,0,11223,11223
11224,"Rampant Speed",CombatSpeedBuff,0.0,30,120,0.0,0,11224,11224
11225,"Moss Padding",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11225,11225
11226,"Moss Coat",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11226,11226
11227,"Moss Buffer",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11227,11227
11228,"Moss Cover",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11228,11228
11229,"Moss Wrap",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11229,11229
11230,"Moss Sheet",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11230,11230
11231,"Moss Cloak",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11231,11231
11232,Blightstrike,OffensiveProc,3.0,1200,0,0.0,0,11232,11232
11233,Banestrike,OffensiveProc,3.0,1200,0,0.0,0,11233,11233
11234,Rotstrike,OffensiveProc,3.0,1200,0,0.0,0,11234,11234
11235,Scourgestrike,OffensiveProc,3.0,1200,0,0.0,0,11235,11235
11236,Witherstrike,OffensiveProc,3.0,1200,0,0.0,0,11236,11236
11237,Barkcrust,DefensiveProc,3.0,1200,0,0.0,0,11237,11237
11238,Barkhusk,DefensiveProc,3.0,1200,0,0.0,0,11238,11238
11239,Barkcoat,DefensiveProc,3.0,1200,0,0.0,0,11239,11239
11240,Barksheath,DefensiveProc,3.0,1200,0,0.0,0,11240,11240
11241,Barkcase,DefensiveProc,3.0,1200,0,0.0,0,11241,11241
11242,Barkshell,DefensiveProc,3.0,1200,0,0.0,0,11242,11242
11243,"Blightstrike Proc",Disease,0.0,30,0,0.0,14,11243,11243
11244,"Banestrike Proc",Disease,0.0,30,0,0.0,14,11244,11244
11245,"Rotstrike Proc",Disease,0.0,30,0,0.0,14,11245,11245
11246,"Scourgestrike Proc",Disease,0.0,30,0,0.0,14,11246,11246
11247,"Witherstrike Proc",Disease,0.0,30,0,0.0,14,11247,11247
11248,"Barkcrust Proc",AblativeArmor,0.0,30,0,0.0,0,11248,11248
11249,"Barkhusk Proc",AblativeArmor,0.0,30,0,0.0,0,11249,11249
11250,"Barkcoat Proc",AblativeArmor,0.0,30,0,0.0,0,11250,11250
11251,"Barksheath Proc",AblativeArmor,0.0,30,0,0.0,0,11251,11251
11252,"Barkcase Proc",AblativeArmor,0.0,30,0,0.0,0,11252,11252
11253,"Barkshell Proc",AblativeArmor,0.0,30,0,0.0,0,11253,11253
11256,"Thorned Weapons",DamageAdd,3.0,1200,0,5.4,12,11256,11256
11257,"Bristled Weapons",DamageAdd,3.0,1200,0,6.4,12,11256,11256
11258,"Spurred Weapons",DamageAdd,3.0,1200,0,7.8,12,11257,11257
11301,"Sap Strength",ConstitutionDebuff,0.0,30,5,0.0,10,11301,11301
11302,"Bleed Strength",ConstitutionDebuff,0.0,30,5,0.0,10,11302,11302
11303,"Subvert Strength",ConstitutionDebuff,0.0,30,5,0.0,10,11303,11303
11304,"Exhaust Strength",ConstitutionDebuff,0.0,30,5,0.0,10,11304,11304
11305,"Sap Might",ConstitutionDebuff,0.0,30,5,0.0,10,11305,11305
11306,"Bleed Might",ConstitutionDebuff,0.0,30,5,0.0,10,11306,11306
11317,"Wisp Heat",Bomber,3.0,20,0,50.0,10,11341,11317
11318,"Wisp Glow",Bomber,3.0,20,0,50.0,10,11342,11318
11319,"Wisp Spark",Bomber,3.0,20,0,50.0,10,11343,11319
11320,"Wisp Fire",Bomber,3.0,20,0,50.0,10,11344,11320
11321,"Wisp Flame",Bomber,3.0,20,0,50.0,10,11345,11321
11322,"Wisp Blaze",Bomber,3.0,20,0,50.0,10,11346,11322
11323,"Wisp Flare",Bomber,3.0,20,0,50.0,10,11347,11323
11324,"Wisp Pyre",Bomber,3.0,20,0,50.0,10,11348,11324
11325,"Wisp Inferno",Bomber,3.0,20,0,50.0,10,11349,11325
11326,"Forest's Advocate",DirectDamage,3.0,0,0,21.0,10,11350,11326
11327,"Forest's Emissary",DirectDamage,3.0,0,0,37.0,10,11351,11327
11328,"Forest's Essence",DirectDamage,3.0,0,0,61.0,10,11352,11328
11329,"Forest's Spirit",DirectDamage,3.0,0,0,76.0,10,11353,11329
11330,"Forest's Heart",DirectDamage,3.0,0,0,104.0,10,11354,11330
11331,"Forest's Soul",DirectDamage,3.0,0,0,128.0,10,11355,11331
11332,"Forest's Incarnation",DirectDamage,3.0,0,0,155.0,10,11356,11332
11333,"Forest's Core",DirectDamage,3.0,0,0,179.0,10,11357,11333
11334,"Spreading Vines",Bomber,3.0,20,0,50.0,10,11334,11310
11335,"Ripening Vines",Bomber,3.0,20,0,50.0,10,11335,11311
11336,"Expanding Vines",Bomber,3.0,20,0,50.0,10,11336,11312
11337,"Branching Vines",Bomber,3.0,20,0,50.0,10,11337,11313
11338,"Growing Vines",Bomber,3.0,20,0,50.0,10,11338,11314
11339,"Shooting Vines",Bomber,3.0,20,0,50.0,10,11339,11315
11340,"Rampant Vines",Bomber,3.0,20,0,50.0,10,11340,11316
11341,"Wisp Heat",DirectDamageWithDebuff,0.0,60,0,5.0,10,11341,11317
11342,"Wisp Glow",DirectDamageWithDebuff,0.0,60,0,13.0,10,11342,11318
11343,"Wisp Spark",DirectDamageWithDebuff,0.0,60,0,29.0,10,11343,11319
11344,"Wisp Fire",DirectDamageWithDebuff,0.0,60,0,37.0,10,11344,11320
11345,"Wisp Flame",DirectDamageWithDebuff,0.0,60,0,57.0,10,11345,11321
11346,"Wisp Blaze",DirectDamageWithDebuff,0.0,60,0,73.0,10,11346,11322
11347,"Wisp Flare",DirectDamageWithDebuff,0.0,60,0,100.0,10,11347,11323
11348,"Wisp Pyre",DirectDamageWithDebuff,0.0,60,0,124.0,10,11348,11324
11349,"Wisp Inferno",DirectDamageWithDebuff,0.0,60,0,159.0,10,11349,11325
11350,"Forest's Advocate",SummonAnimistFnF,5.0,120,0,-88.0,10,11350,11326
11351,"Forest's Emissary",SummonAnimistFnF,5.0,120,0,-88.0,10,11351,11327
11352,"Forest's Essence",SummonAnimistFnF,5.0,120,0,-88.0,10,11352,11328
11353,"Forest's Spirit",SummonAnimistFnF,5.0,120,0,-88.0,10,11353,11329
11354,"Forest's Heart",SummonAnimistFnF,5.0,120,0,-88.0,10,11354,11330
11355,"Forest's Soul",SummonAnimistFnF,5.0,120,0,-88.0,10,11355,11331
11356,"Forest's Incarnation",SummonAnimistFnF,5.0,120,0,-88.0,10,11356,11332
11357,"Forest's Core",SummonAnimistFnF,5.0,120,0,-88.0,10,11357,11333
11361,"Spreading Vines",SpeedDecrease,0.0,16,0,0.0,10,11334,11310
11362,"Ripening Vines",SpeedDecrease,0.0,23,0,0.0,10,11335,11311
11363,"Expanding Vines",SpeedDecrease,0.0,31,0,0.0,10,11336,11312
11364,"Branching Vines",SpeedDecrease,0.0,41,0,0.0,10,11337,11313
11365,"Growing Vines",SpeedDecrease,0.0,48,0,0.0,10,11338,11314
11366,"Shooting Vines",SpeedDecrease,0.0,61,0,0.0,10,11339,11315
11367,"Rampant Vines",SpeedDecrease,0.0,73,0,0.0,10,11340,11316
11368,"Constraining Spirit",SpeedDecrease,0.0,32,0,0.0,10,11457,11422
11369,"Entangling Spirit",SpeedDecrease,0.0,41,0,0.0,10,11458,11423
11370,"Grasping Spirit",SpeedDecrease,0.0,52,0,0.0,10,11459,11424
11371,"Constricting Spirit",SpeedDecrease,0.0,63,0,0.0,10,11460,11425
11372,"Binding Spirit",SpeedDecrease,0.0,75,0,0.0,10,11461,11426
11373,"Guardian Emissary",ArmorAbsorptionBuff,0.0,15,0,0.0,10,11645,11614
11374,"Protector Emissary",ArmorAbsorptionBuff,0.0,15,0,0.0,10,11646,11615
11375,"Shielding Emissary",ArmorAbsorptionBuff,0.0,15,0,0.0,10,11647,11616
11376,"Buffering Emissary",ArmorAbsorptionBuff,0.0,15,0,0.0,10,11648,11617
11377,"Defending Emissary",ArmorAbsorptionBuff,0.0,15,0,0.0,10,11649,11618
11378,"Fortifying Emissary",ArmorAbsorptionBuff,0.0,15,0,0.0,10,11650,11619
11379,"Essence of the Tree",ArmorAbsorptionBuff,0.0,600,0,0.0,10,11642,11642
11380,"Essence of the Grove",ArmorAbsorptionBuff,0.0,600,0,0.0,10,11643,11643
11381,"Essence of the Forest",ArmorAbsorptionBuff,0.0,600,0,0.0,10,11644,11644
11401,"Sporespawn Seedling",MeleeDamageDebuff,0.0,15,130,0.0,10,11436,11401
11402,"Sporespawn Sapling",MeleeDamageDebuff,0.0,15,130,0.0,10,11437,11402
11403,"Sporespawn Youngling",MeleeDamageDebuff,0.0,15,130,0.0,10,11438,11403
11404,"Sporespawn Youth",MeleeDamageDebuff,0.0,15,130,0.0,10,11439,11404
11405,Sporespawn,MeleeDamageDebuff,0.0,15,130,0.0,10,11440,11405
11406,"Aged Sporespawn",MeleeDamageDebuff,0.0,15,130,0.0,10,11441,11406
11407,"Elder Sporespawn",MeleeDamageDebuff,0.0,15,130,0.0,10,11442,11407
11408,"Spore Spewer",MeleeDamageDebuff,2.0,60,0,0.0,10,11443,11408
11409,"Spore Secreter",MeleeDamageDebuff,2.0,60,0,0.0,10,11444,11409
11410,"Spore Ejector",MeleeDamageDebuff,2.0,60,0,0.0,10,11445,11410
11411,"Spore Emitter",MeleeDamageDebuff,2.0,60,0,0.0,10,11446,11411
11412,"Spore Vent",MeleeDamageDebuff,2.0,60,0,0.0,10,11447,11412
11413,"Spore Jet",MeleeDamageDebuff,2.0,60,0,0.0,10,11448,11413
11414,"Spore Erupter",MeleeDamageDebuff,2.0,60,0,0.0,10,11449,11414
11415,"Spore Cannon",MeleeDamageDebuff,2.0,60,0,0.0,10,11450,11415
11416,"Dancing Spark",Bomber,2.0,20,0,0.0,10,11451,11416
11417,"Dancing Gleam",Bomber,2.0,20,0,0.0,10,11452,11417
11418,"Dancing Glint",Bomber,2.0,20,0,0.0,10,11453,11418
11419,"Dancing Flame",Bomber,2.0,20,0,0.0,10,11454,11419
11420,"Dancing Light",Bomber,2.0,20,0,0.0,10,11455,11420
11421,"Dancing Flare",Bomber,2.0,20,0,0.0,10,11456,11421
11427,"Grove's Assaillant",DamageSpeedDecrease,2.5,30,0,9.0,10,11462,11427
11428,"Grove's Hunter",DamageSpeedDecrease,2.5,30,0,25.0,10,11463,11428
11429,"Grove's Eliminator",DamageSpeedDecrease,2.5,30,0,40.0,10,11464,11429
11430,"Grove's Enforcer",DamageSpeedDecrease,2.5,30,0,64.0,10,11465,11430
11431,"Grove's Agent",DamageSpeedDecrease,2.5,30,0,80.0,10,11466,11431
11432,"Grove's Inquisitor",DamageSpeedDecrease,2.5,30,0,108.0,10,11467,11432
11433,"Grove's Executioner",DamageSpeedDecrease,2.5,30,0,131.0,10,11468,11433
11434,"Grove's Assassin",DamageSpeedDecrease,2.5,30,0,164.0,10,11469,11434
11436,"Sporespawn Seedling",SummonAnimistFnF,2.0,120,0,-88.0,10,11436,11401
11437,"Sporespawn Sapling",SummonAnimistFnF,2.0,120,0,-88.0,10,11437,11402
11438,"Sporespawn Youngling",SummonAnimistFnF,2.0,120,0,-88.0,10,11438,11403
11439,"Sporespawn Youth",SummonAnimistFnF,2.0,120,0,-88.0,10,11439,11404
11440,Sporespawn,SummonAnimistFnF,2.0,120,0,-88.0,10,11440,11405
11441,"Aged Sporespawn",SummonAnimistFnF,2.0,120,0,-88.0,10,11441,11406
11442,"Elder Sporespawn",SummonAnimistFnF,2.0,120,0,-88.0,10,11442,11407
11443,"Spore Spewer",SummonAnimistFnF,3.0,120,0,-88.0,10,11443,11408
11444,"Spore Secreter",SummonAnimistFnF,3.0,120,0,-88.0,10,11444,11409
11445,"Spore Ejector",SummonAnimistFnF,3.0,120,0,-88.0,10,11445,11410
11446,"Spore Emitter",SummonAnimistFnF,3.0,120,0,-88.0,10,11446,11411
11447,"Spore Vent",SummonAnimistFnF,3.0,120,0,-88.0,10,11447,11412
11448,"Spore Jet",SummonAnimistFnF,3.0,120,0,-88.0,10,11448,11413
11449,"Spore Erupter",SummonAnimistFnF,3.0,120,0,-88.0,10,11449,11414
11450,"Spore Cannon",SummonAnimistFnF,3.0,120,0,-88.0,10,11450,11415
11451,"Dancing Spark",ArmorAbsorptionDebuff,0.0,20,0,0.0,10,11451,11416
11452,"Dancing Gleam",ArmorAbsorptionDebuff,0.0,20,0,0.0,10,11452,11417
11453,"Dancing Glint",ArmorAbsorptionDebuff,0.0,20,0,0.0,10,11453,11418
11454,"Dancing Flame",ArmorAbsorptionDebuff,0.0,20,0,0.0,10,11454,11419
11455,"Dancing Light",ArmorAbsorptionDebuff,0.0,20,0,0.0,10,11455,11420
11456,"Dancing Flare",ArmorAbsorptionDebuff,0.0,20,0,0.0,10,11456,11421
11457,"Constraining Spirit",Bomber,2.0,20,0,50.0,10,11457,11422
11458,"Entangling Spirit",Bomber,2.0,20,0,50.0,10,11458,11423
11459,"Grasping Spirit",Bomber,2.0,20,0,50.0,10,11459,11424
11460,"Constricting Spirit",Bomber,2.0,20,0,50.0,10,11460,11425
11461,"Binding Spirit",Bomber,2.0,20,0,50.0,10,11461,11426
11462,"Grove's Assaillant",SummonAnimistPet,2.5,65535,0,-88.0,0,11462,11427
11463,"Grove's Hunter",SummonAnimistPet,2.5,65535,0,-88.0,0,11463,11428
11464,"Grove's Eliminator",SummonAnimistPet,2.5,65535,0,-88.0,0,11464,11429
11465,"Grove's Enforcer",SummonAnimistPet,2.5,65535,0,-88.0,0,11465,11430
11466,"Grove's Agent",SummonAnimistPet,2.5,65535,0,-88.0,0,11466,11431
11467,"Grove's Inquisitor",SummonAnimistPet,2.5,65535,0,-88.0,0,11467,11432
11468,"Grove's Executioner",SummonAnimistPet,2.5,65535,0,-88.0,0,11468,11433
11469,"Grove's Assassin",SummonAnimistPet,2.5,65535,0,-88.0,0,11469,11434
11501,"Healing Spirit",Bomber,3.0,20,0,0.0,10,11531,11501
11502,"Mending Spirit",Bomber,3.0,20,0,0.0,10,11532,11502
11503,"Reviving Spirit",Bomber,3.0,20,0,0.0,10,11533,11503
11504,"Soothing Spirit",Bomber,3.0,20,0,0.0,10,11534,11504
11505,"Meliorating Spirit",Bomber,3.0,20,0,0.0,10,11535,11505
11506,"Restorative Spirit",Bomber,3.0,20,0,0.0,10,11536,11506
11507,"Ministering Spirit",Bomber,3.0,20,0,0.0,10,11537,11507
11508,"Rejuvenating Spirit",Bomber,3.0,20,0,0.0,10,11538,11508
11509,"Spirit of Remedy",Bomber,3.0,20,0,0.0,10,11539,11509
11510,"Spirit of Betterment",Bomber,3.0,20,0,0.0,10,11540,11510
11511,"Spirit of Relief",Bomber,3.0,20,0,0.0,10,11541,11511
11512,"Spirit of Regeneration",Bomber,3.0,20,0,0.0,10,11542,11512
11513,"Spirit of Replenishing",Bomber,3.0,20,0,0.0,10,11543,11513
11514,"Spirit of Nourishing",Bomber,3.0,20,0,0.0,10,11544,11514
11515,"Vent of Elemental Resistance",HeatColdMatterBuff,0.0,15,14,0.0,0,11545,11515
11516,"Vent of Elemental Protection",HeatColdMatterBuff,0.0,15,14,0.0,0,11546,11516
11517,"Vent of Elemental Guarding",HeatColdMatterBuff,0.0,15,14,0.0,0,11547,11517
11518,"Vent of Elemental Shielding",HeatColdMatterBuff,0.0,15,14,0.0,0,11548,11518
11519,"Vent of Physical Resistance",BodySpiritEnergyBuff,0.0,15,14,0.0,0,11549,11519
11520,"Vent of Physical Protection",BodySpiritEnergyBuff,0.0,15,14,0.0,0,11550,11520
11521,"Vent of Physical Guarding",BodySpiritEnergyBuff,0.0,15,14,0.0,0,11551,11521
11522,"Vent of Physical Shielding",BodySpiritEnergyBuff,0.0,15,14,0.0,0,11552,11522
11523,"Protecting Spirit",ArmorAbsorptionBuff,3.0,1200,0,0.0,0,11523,11523
